,outfile,unit,site,grid,tree,ht,dbh,cond,sample,sample_number,rust,slope,elevation,aspect,shading,micro,micro_obj,tree_obj_slope,tree_obj_dir,obj_ht,micro_dist,ground_cvr,comp,comp_spp,PICO,PIEN,ABLA,PIAL,comp_ht,comp_number,soil,rock.,date,adj_ht,age,adj_seasons,growth_rt,log_growth_rt,tpaa,den_change,plant_yr,log_dc,log_gr,lat,long,spring_snow,spring_rain,annual_p,annual_tmean,annual_tmax,grow_petmean,grow_aetmean,grow_dmean,grow_gdd,monthly_dmax,max_dsum
1171,31_1_13_11,WY,WY1,13,11,117,0,1,0,NA,0,15,2344,180,14,1,12,1,0,28,1,10,1,"40,10",1,0,0,1,315,4,18.63,60,43304.25,101.76,18.5,16,6.36,0.803457116,-13.76,0.4191242,1999,-0.869587983,1.850028377,44.437276,-111.138583,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,115.034581,33.51369926,81.52088174,152.6210526,190.8536066,652.6893729
1172,31_1_13_10,WY,WY1,13,10,210,1,1,0,NA,0,20,2344,180,20,1,12,1,0,18,0,20,1,40,0,0,0,1,190,4,18.63,60,43304.25,194.76,18.5,16,12.1725,1.085379783,-13.76,0.4191242,1999,-0.869587983,2.499179309,44.437268,-111.138556,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,107.2124827,32.28974139,74.92274129,152.6210526,177.5359829,603.8732355
1173,31_1_13_9,WY,WY1,13,9,227,2,1,0,NA,0,20,2344,180,9,1,12,1,0,32,0,10,1,"40,10",1,0,0,1,305,4,18.63,60,43304.25,211.76,18.5,16,13.235,1.121723946,-13.76,0.4191242,1999,-0.869587983,2.582864836,44.437261,-111.138506,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,121.9542124,34.55009632,87.40411612,152.6210526,202.6347023,697.0689157
1174,31_1_13_8,WY,WY1,13,8,196,2,1,0,NA,0,15,2344,180,24,1,22,2,270,15,2,10,1,"10,40",1,0,0,1,265,2,18.63,60,43304.25,180.76,18.5,16,11.2975,1.05298235,-13.76,0.4191242,1999,-0.869587983,2.424581462,44.437168,-111.138543,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,101.65864,31.38454073,70.27409928,152.6210526,168.0801392,569.4965924
1175,31_1_13_7,WY,WY1,13,7,226,2,1,0,NA,0,15,2344,180,9,1,22,3,225,13,1,10,1,"10,40",1,0,0,1,290,2,18.63,60,43304.25,210.76,18.5,16,13.1725,1.119668207,-13.76,0.4191242,1999,-0.869587983,2.578131323,44.437169,-111.138585,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,121.7228434,34.51603768,87.20680568,152.6210526,202.2407024,695.5813694
1176,31_1_13_6,WY,WY1,13,6,190,1,1,0,NA,0,15,2344,180,6,1,12,1,180,11,2,10,1,40,0,0,0,1,210,2,18.63,60,43304.25,174.76,18.5,16,10.9225,1.038322053,-13.76,0.4191242,1999,-0.869587983,2.390824882,44.437136,-111.138488,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,125.7357498,35.10002706,90.6357227,152.6210526,209.0728957,721.399319
1177,31_1_13_5,WY,WY1,13,5,245,3,1,0,NA,0,20,2344,180,5,1,22,3,180,18,1,10,1,40,0,0,0,1,220,3,18.63,60,43304.25,229.76,18.5,16,14.36,1.15715444,-13.76,0.4191242,1999,-0.869587983,2.664446564,44.437208,-111.13857,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,127.314943,35.32615863,91.98878437,152.6210526,211.7616351,731.5697459
1178,31_1_13_4,WY,WY1,13,4,295,3,1,0,NA,0,20,2344,180,8,1,22,3,180,9,0,10,1,40,0,0,0,1,185,3,18.63,60,43304.25,279.76,18.5,16,17.485,1.242665637,-13.76,0.4191242,1999,-0.869587983,2.861343371,44.437196,-111.138564,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,123.2944943,34.74671351,88.54778082,152.6210526,204.9165596,705.6885035
1179,31_1_13_3,WY,WY1,13,3,182,2,1,0,NA,0,15,2344,180,10,1,22,3,225,8,2,10,1,40,0,0,0,1,220,1,18.63,70,43304.25,166.76,18.5,16,10.4225,1.017971904,-13.76,0.4191242,1999,-0.869587983,2.343966931,44.437215,-111.138513,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,120.3851424,32.2992031,88.0859393,152.6210526,199.9632235,698.8531898
1180,31_1_13_2,WY,WY1,13,2,57,0,1,0,NA,0,20,2344,180,13,1,12,1,0,9,1,10,1,40,0,0,0,1,205,2,18.63,60,43304.25,41.76,18.5,16,2.61,0.416640507,-13.76,0.4191242,1999,-0.869587983,0.959350221,44.437156,-111.138538,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,116.5937797,33.75120738,82.84257236,152.6210526,193.5081415,662.6682988
1181,31_1_13_1,WY,WY1,13,1,210,2,1,1,110,0,20,2344,180,21,1,12,1,0,12,3,10,0,NA,0,0,0,0,NA,0,18.63,70,43304.25,194.76,18.5,16,12.1725,1.085379783,-13.76,0.4191242,1999,-0.869587983,2.499179309,44.437129,-111.138465,75.93421052,29.71491228,89.5877193,2.36192261,18.37096774,105.8725575,30.09902903,75.77352845,152.6210526,175.2545766,607.5798266
1182,31_2_1_3,WY,WY2,1,3,111,0,0,0,NA,0,15,2484,225,1,0,NA,NA,NA,NA,NA,10,1,10,1,0,0,0,350,2,18.63,70,43305.25,95.76,19,16.5,5.803636364,0.763700193,4.94,1.3798751,1998,0.321992988,1.75848468,44.487218,-111.118246,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,138.0798621,36.23102065,101.8488414,137.8392857,233.6536673,808.3014986
1183,31_2_1_2,WY,WY2,1,2,98,0,1,0,NA,0,15,2484,225,0,1,12,1,45,25,3,10,1,10,1,0,0,0,400,2,18.63,70,43305.25,82.76,19,16.5,5.015757576,0.700336538,4.94,1.3798751,1998,0.321992988,1.612584472,44.487228,-111.118244,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,139.4745866,36.43569998,103.0388866,137.8392857,236.074152,817.3810727
1184,31_2_1_1,WY,WY2,1,1,180,1,0,1,111,0,15,2484,225,5,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,300,2,18.63,70,43305.25,164.76,19,16.5,9.985454545,0.999367839,4.94,1.3798751,1998,0.321992988,2.301129489,44.487301,-111.118246,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.5007076,35.4019999,97.09870774,137.8392857,223.9716149,772.0148657
1185,31_2_2_8,WY,WY2,2,8,119,0,1,0,NA,0,15,2484,270,4,0,NA,NA,NA,NA,NA,20,1,"10,40",1,0,0,1,155,3,18.63,70,43305.25,103.76,19,16.5,6.288484848,0.798546019,4.94,1.3798751,1998,0.321992988,1.838720159,44.48748,-111.118038,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,128.9281882,34.86022821,94.06795995,137.8392857,217.7722028,748.8163987
1186,31_2_2_7,WY,WY2,2,7,75,0,1,0,NA,0,15,2484,270,2,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,115,3,18.63,70,43305.25,59.76,19,16.5,3.621818182,0.558926645,4.94,1.3798751,1998,0.321992988,1.28697616,44.487455,-111.11799,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,131.6142443,35.26845712,96.34578716,137.8392857,222.4334217,766.2544246
1187,31_2_2_6,WY,WY2,2,6,149,1,0,0,NA,0,15,2484,270,1,1,12,1,135,28,14,10,1,"10,40",1,0,0,1,205,2,18.63,70,43305.25,133.76,19,16.5,8.106666667,0.908842316,4.94,1.3798751,1998,0.321992988,2.092686768,44.487451,-111.118009,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.9572552,35.47055828,97.48669693,137.8392857,224.7640488,774.9821801
1188,31_2_2_5,WY,WY2,2,5,140,1,1,0,NA,0,15,2484,270,1,1,12,1,90,15,1,10,1,"40,10",1,0,0,1,220,3,18.63,70,43305.25,124.76,19,16.5,7.561212121,0.878591422,4.94,1.3798751,1998,0.321992988,2.023031511,44.487478,-111.118013,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.9571983,35.47054844,97.48664982,137.8392857,224.7639768,774.981811
1189,31_2_2_4,WY,WY2,2,4,150,1,0,0,NA,0,15,2484,270,0,0,NA,NA,NA,NA,NA,20,1,40,0,0,0,1,140,1,18.63,70,43305.25,134.76,19,16.5,8.167272727,0.912077058,4.94,1.3798751,1998,0.321992988,2.100135038,44.487496,-111.11799,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,134.3001619,35.67151791,98.628644,137.8392857,227.0945677,783.7125045
1190,31_2_2_3,WY,WY2,2,3,146,1,0,0,NA,0,15,2484,270,10,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,205,3,18.63,70,43305.25,130.76,19,16.5,7.924848485,0.898990968,4.94,1.3798751,1998,0.321992988,2.070003201,44.487461,-111.118024,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,120.8702128,33.60266801,87.26754482,137.8392857,203.7895792,696.9980681
1191,31_2_2_2,WY,WY2,2,2,183,1,1,0,NA,0,15,2484,270,3,1,22,1,90,18,20,10,1,"10,40",1,0,0,1,245,3,18.63,70,43305.25,167.76,19,16.5,10.16727273,1.007204473,4.94,1.3798751,1998,0.321992988,2.319174006,44.487455,-111.11813,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,130.2712418,35.06490077,95.20634102,137.8392857,220.1028309,757.532064
1192,31_2_2_1,WY,WY2,2,1,305,5,0,0,NA,0,15,2484,270,6,1,12,1,90,11,0,10,1,"10,40",1,0,0,1,115,2,18.63,70,43305.25,289.76,19,16.5,17.56121212,1.244554489,4.94,1.3798751,1998,0.321992988,2.865692613,44.487504,-111.118121,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,126.2421362,34.44765743,91.79447874,137.8392857,213.1111076,731.3929909
1193,31_2_3_15,WY,WY2,3,15,294,5,1,0,NA,0,10,2484,225,5,1,12,3,180,21,2,10,1,"30,40",0,0,1,1,120,4,18.63,70,43305.25,278.76,19,16.5,16.89454545,1.227746512,4.94,1.3798751,1998,0.321992988,2.826990815,44.487556,-111.117658,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,130.0155842,35.02602281,94.98956136,137.8392857,219.6592746,755.8728017
1194,31_2_3_14,WY,WY2,3,14,132,0,0,0,NA,0,15,2484,270,7,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,150,3,18.63,70,43305.25,116.76,19,16.5,7.076363636,0.849810142,4.94,1.3798751,1998,0.321992988,1.956760165,44.487556,-111.117661,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,124.8990317,34.2393891,90.65964258,137.8392857,210.7805111,722.7394175
1195,31_2_3_13,WY,WY2,3,13,152,1,1,0,NA,0,15,2484,225,1,1,22,3,225,12,5,10,1,"10,40",1,0,0,1,180,5,18.63,70,43305.25,136.76,19,16.5,8.288484848,0.918475148,4.94,1.3798751,1998,0.321992988,2.114867184,44.487553,-111.117663,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,138.0791466,36.23089903,101.8482476,137.8392857,233.6527719,808.296853
1196,31_2_3_11,WY,WY2,3,11,20,0,1,0,NA,0,15,2484,270,1,1,12,3,270,6,5,10,1,"40,10",1,0,0,1,125,4,18.63,70,43305.25,4.76,19,16.5,0.288484848,-0.539876992,4.94,1.3798751,1998,0.321992988,-1.243112714,44.487545,-111.117669,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.9570569,35.470524,97.48653293,137.8392857,224.7637982,774.9808946
1197,31_2_3_10,WY,WY2,3,10,166,3,1,0,NA,0,15,2484,225,2,1,12,1,90,22,20,10,1,"40,10",1,0,0,1,180,3,18.63,70,43305.25,150.76,19,16.5,9.136969697,0.960802185,4.94,1.3798751,1998,0.321992988,2.212328787,44.48753,-111.117653,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,136.6844564,36.02516789,100.6592885,137.8392857,231.2323492,799.2207749
1198,31_2_3_9,WY,WY2,3,9,112,0,1,0,NA,0,15,2484,225,1,1,22,3,270,11,15,10,1,"40,10",1,0,0,1,210,5,18.63,70,43305.25,96.76,19,16.5,5.864242424,0.768211915,4.94,1.3798751,1998,0.321992988,1.768873305,44.487526,-111.117651,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,138.0792043,36.23090883,101.8482954,137.8392857,233.652844,808.2972273
1199,31_2_3_8,WY,WY2,3,8,120,0,1,0,NA,0,15,2484,225,1,1,22,1,135,21,10,10,1,"40,10",1,0,0,1,110,5,18.63,70,43305.25,104.76,19,16.5,6.349090909,0.802711546,4.94,1.3798751,1998,0.321992988,1.848311639,44.487515,-111.117644,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,138.0792278,36.23091282,101.8483149,137.8392857,233.6528734,808.2973799
1200,31_2_3_7,WY,WY2,3,7,52,0,1,0,NA,0,10,2484,225,1,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,110,5,18.63,70,43305.25,36.76,19,16.5,2.227878788,0.347891559,4.94,1.3798751,1998,0.321992988,0.801049917,44.487511,-111.117641,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,135.4900199,35.84820177,99.64181816,137.8392857,229.1594754,791.4505134
1201,31_2_3_6,WY,WY2,3,6,212,2,1,0,NA,0,10,2484,225,1,0,NA,NA,NA,NA,NA,10,1,40,0,0,0,1,190,1,18.63,70,43305.25,196.76,19,16.5,11.92484848,1.076452869,4.94,1.3798751,1998,0.321992988,2.478624331,44.487518,-111.117646,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,135.4900051,35.84819923,99.64180586,137.8392857,229.1594568,791.4504173
1202,31_2_3_5,WY,WY2,3,5,210,2,1,0,NA,0,15,2484,180,2,1,22,3,180,14,4,10,1,"10,40,30",1,0,1,1,160,4,18.63,70,43305.25,194.76,19,16.5,11.80363636,1.072015822,4.94,1.3798751,1998,0.321992988,2.46840765,44.487518,-111.117643,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,131.6141127,35.26843424,96.34567849,137.8392857,222.4332555,766.2535722
1203,31_2_3_4,WY,WY2,3,4,166,2,1,0,NA,0,10,2484,180,2,1,22,3,180,11,7,10,1,"10,40",1,0,0,1,110,6,18.63,70,43305.25,150.76,19,16.5,9.136969697,0.960802185,4.94,1.3798751,1998,0.321992988,2.212328787,44.487516,-111.117643,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,130.7195858,35.13297937,95.58660646,137.8392857,220.8809253,760.4421859
1204,31_2_3_3,WY,WY2,3,3,128,0,1,0,NA,0,10,2484,180,1,1,22,3,180,23,6,10,1,"10,40",1,0,0,1,140,5,18.63,70,43305.25,112.76,19,16.5,6.833939394,0.834671123,4.94,1.3798751,1998,0.321992988,1.921901285,44.487515,-111.117628,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.0534613,35.33466997,96.71879129,137.8392857,223.1956856,769.1083827
1205,31_2_3_2,WY,WY2,3,2,147,1,1,0,NA,0,10,2484,180,1,1,12,1,315,13,8,10,1,"10,40",1,0,0,1,130,4,18.63,70,43305.25,131.76,19,16.5,7.985454545,0.902299642,4.94,1.3798751,1998,0.321992988,2.077621705,44.487519,-111.117643,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.0534528,35.33466851,96.71878434,137.8392857,223.195675,769.1083284
1206,31_2_3_1,WY,WY2,3,1,137,1,1,1,112,0,15,2484,225,2,1,12,3,225,35,5,10,1,"40,10",1,0,0,1,150,3,18.63,70,43305.25,121.76,19,16.5,7.379393939,0.868020695,4.94,1.3798751,1998,0.321992988,1.998691513,44.487576,-111.117661,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,136.6843591,36.02515126,100.6592079,137.8392857,231.2322275,799.2201437
1207,31_2_4_11,WY,WY2,4,11,154,1,1,0,NA,0,15,2484,270,1,1,12,1,135,28,15,10,1,"10,40",1,0,0,1,215,4,18.63,70,43305.25,138.76,19,16.5,8.40969697,0.924780347,4.94,1.3798751,1998,0.321992988,2.129385441,44.487738,-111.117404,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.9566498,35.47045361,97.48619619,137.8392857,224.7632837,774.9782553
1208,31_2_4_9,WY,WY2,4,9,42,0,1,0,NA,0,15,2484,270,0,1,22,3,180,30,20,10,1,"10,40",1,0,0,1,105,4,18.63,70,43305.25,26.76,19,16.5,1.621818182,0.210002165,4.94,1.3798751,1998,0.321992988,0.483547854,44.487763,-111.117415,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,134.299593,35.6714201,98.62817289,137.8392857,227.0938488,783.7088147
1209,31_2_4_7,WY,WY2,4,7,111,0,1,0,NA,0,15,2484,270,0,1,22,3,270,22,20,10,1,"10,40",1,0,0,1,180,2,18.63,70,43305.25,95.76,19,16.5,5.803636364,0.763700193,4.94,1.3798751,1998,0.321992988,1.75848468,44.487766,-111.117395,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,134.2995866,35.67141901,98.62816759,137.8392857,227.0938407,783.7087732
1210,31_2_4_5,WY,WY2,4,5,221,2,1,0,NA,0,15,2484,270,2,1,22,3,270,32,1,10,1,"40,10",1,0,0,1,190,4,18.63,70,43305.25,205.76,19,16.5,12.47030303,1.095877007,4.94,1.3798751,1998,0.321992988,2.52335006,44.48775,-111.117438,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,131.6136283,35.26834995,96.34527832,137.8392857,222.4326434,766.2504331
1211,31_2_4_3,WY,WY2,4,3,145,1,1,0,NA,0,15,2484,270,4,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,195,3,18.63,70,43305.25,129.76,19,16.5,7.864242424,0.895656893,4.94,1.3798751,1998,0.321992988,2.062326209,44.487731,-111.117438,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,128.9276747,34.86013799,94.06753674,137.8392857,217.7715541,748.8130765
1212,31_2_4_2,WY,WY2,4,2,264,3,1,0,NA,0,15,2484,270,1,1,12,3,225,60,10,10,1,"10,40",1,0,0,1,200,3,18.63,70,43305.25,248.76,19,16.5,15.07636364,1.178296604,4.94,1.3798751,1998,0.321992988,2.713128196,44.487683,-111.117415,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,132.9567658,35.47047367,97.48629215,137.8392857,224.7634303,774.9790075
1213,31_2_4_1,WY,WY2,4,1,209,2,1,0,NA,0,15,2484,270,2,1,12,2,180,70,12,10,1,"40,10",1,0,0,1,225,3,18.63,70,43305.25,193.76,19,16.5,11.7430303,1.069780181,4.94,1.3798751,1998,0.321992988,2.463259899,44.487721,-111.117491,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,131.6136888,35.26836049,96.34532834,137.8392857,222.4327199,766.2508254
1214,31_2_5_1,WY,WY2,5,1,118,0,1,1,113,0,15,2484,225,3,1,12,1,315,24,0,10,1,10,1,0,0,0,400,1,18.63,70,43305.25,102.76,19,16.5,6.227878788,0.794340151,4.94,1.3798751,1998,0.321992988,1.829035791,44.488234,-111.11694,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,135.2882438,35.81823453,99.47000927,137.8392857,228.8100419,790.1381526
1215,31_2_6_9,WY,WY2,6,9,155,1,1,0,NA,0,0,2484,999,12,1,12,2,135,10,1,10,1,"10,40",1,0,0,1,310,3,18.63,60,43305.25,139.76,19,16.5,8.47030303,0.927898948,4.94,1.3798751,1998,0.321992988,2.136566285,44.488393,-111.116285,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,114.1223458,34.60421442,79.51813136,134.7596429,192.5404533,641.653812
1216,31_2_6_7,WY,WY2,6,7,201,2,1,0,NA,0,0,2484,999,1,1,12,2,225,10,5,10,1,"10,40",1,0,0,1,215,2,18.63,60,43305.25,185.76,19,16.5,11.25818182,1.051468258,4.94,1.3798751,1998,0.321992988,2.421095137,44.488395,-111.116294,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,128.3876349,36.90189501,91.48573992,134.7596429,217.3325536,732.7905107
1217,31_2_6_5,WY,WY2,6,5,105,0,1,0,NA,0,0,2484,999,8,1,12,2,45,35,0,10,1,"10,40",1,0,0,1,210,3,18.63,60,43305.25,89.76,19,16.5,5.44,0.7355989,4.94,1.3798751,1998,0.321992988,1.693779061,44.488391,-111.1163,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,119.3097289,35.45924894,83.85047999,134.7596429,201.5542569,674.6878323
1218,31_2_6_3,WY,WY2,6,3,215,2,1,0,NA,0,0,2484,999,3,1,12,2,225,21,1,10,1,40,0,0,0,1,115,2,18.63,60,43305.25,199.76,19,16.5,12.10666667,1.083024585,4.94,1.3798751,1998,0.321992988,2.493756265,44.488346,-111.116338,86.84236111,26.85763889,96.85833333,1.758688633,17.57258065,125.7337656,36.48388371,89.2498819,137.8392857,212.2455205,718.7480004
1219,31_2_6_1,WY,WY2,6,1,185,1,1,0,NA,0,0,2484,999,2,1,12,2,180,25,4,10,1,"10,40",1,0,0,1,210,3,18.63,60,43305.25,169.76,19,16.5,10.28848485,1.012351422,4.94,1.3798751,1998,0.321992988,2.331025294,44.48838,-111.116319,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,127.0908204,36.69909062,90.3917298,134.7596429,215.0782769,724.4689991
1220,31_2_7_9,WY,WY2,7,9,173,2,1,0,NA,0,20,2484,315,18,0,NA,NA,NA,NA,NA,10,1,40,0,0,0,1,220,3,18.63,70,43305.25,157.76,19,16.5,9.561212121,0.980512953,4.94,1.3798751,1998,0.321992988,2.25771451,44.488746,-111.116161,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,96.84536736,29.60207003,67.24329733,134.7596429,162.4803442,543.6883992
1221,31_2_7_7,WY,WY2,7,7,176,3,1,0,NA,0,20,2484,315,3,1,12,3,315,20,2,10,1,"40,10",1,0,0,1,180,4,18.63,70,43305.25,160.76,19,16.5,9.743030303,0.988694053,4.94,1.3798751,1998,0.321992988,2.276552189,44.488765,-111.116126,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,114.5609458,32.59659865,81.96434718,134.7596429,193.2747053,655.3496588
1222,31_2_7_5,WY,WY2,7,5,185,2,1,0,NA,0,15,2484,315,2,0,NA,NA,NA,NA,NA,10,1,40,0,0,0,1,125,3,18.63,70,43305.25,169.76,19,16.5,10.28848485,1.012351422,4.94,1.3798751,1998,0.321992988,2.331025294,44.488783,-111.1161,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,119.4278264,33.38248103,86.04534536,134.7596429,201.7372433,686.176416
1223,31_2_7_3,WY,WY2,7,3,106,0,1,0,NA,0,10,2484,315,2,1,12,2,90,14,0,10,1,40,0,0,0,1,105,4,18.63,70,43305.25,90.76,19,16.5,5.500606061,0.740410543,4.94,1.3798751,1998,0.321992988,1.704858279,44.488771,-111.116091,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,122.5629968,33.88253,88.68046681,134.7596429,207.189028,706.0558421
1224,31_2_7_1,WY,WY2,7,1,117,0,0,1,114,0,5,2484,315,2,0,NA,NA,NA,NA,NA,10,1,"40,10",1,0,0,1,135,4,18.63,70,43305.25,101.76,19,16.5,6.167272727,0.790093154,4.94,1.3798751,1998,0.321992988,1.819256719,44.48876,-111.116101,89.67013889,26.21319444,98.52083333,1.635861953,17.38709677,125.123575,34.28540235,90.83817269,134.7596429,211.6418226,722.3037107
1225,31_4_10_1,WY,WY4,10,1,58,0,1,0,NA,0,15,2394,315,0,1,12,1,135,35,6,10,1,"10,40",1,0,0,1,125,6,30.48,60,43323.25,42.76,16,13.5,3.167407407,0.500703928,-20.99,0.071881,2002,-2.632743305,1.152913401,44.461546,-111.120481,80.984375,28.578125,91.97916667,2.132483551,18.01612903,120.520433,38.64571831,81.8747147,146.7727679,200.4104934,666.6776821
1226,31_4_8_4,WY,WY4,8,4,174,1,1,0,NA,0,15,2394,225,0,0,NA,NA,NA,NA,NA,10,1,40,0,0,0,1,150,1,30.48,70,43323.25,158.76,16,13.5,11.76,1.070407322,-20.99,0.071881,2002,-2.632743305,2.464703942,44.459516,-111.120415,80.984375,28.578125,91.97916667,2.132483551,18.01612903,137.9970476,38.8637433,99.13330433,146.7727679,230.0508411,789.7861401
1227,31_4_8_3,WY,WY4,8,3,146,1,1,0,NA,0,15,2394,225,0,1,12,1,90,30,2,20,0,NA,0,0,0,0,NA,0,30.48,70,43323.25,130.76,16,13.5,9.685925926,0.986141143,-20.99,0.071881,2002,-2.632743305,2.270673896,44.459528,-111.120403,80.984375,28.578125,91.97916667,2.132483551,18.01612903,137.9970223,38.86373901,99.1332833,146.7727679,230.0508096,789.7859742
1228,31_4_8_2,WY,WY4,8,2,207,2,1,0,NA,0,15,2394,225,13,0,NA,NA,NA,NA,NA,10,1,"10,40",1,0,0,1,125,3,30.48,70,43323.25,191.76,16,13.5,14.20444444,1.152424252,-20.99,0.071881,2002,-2.632743305,2.653554904,44.459533,-111.12035,80.984375,28.578125,91.97916667,2.132483551,18.01612903,120.0574002,36.24538769,83.81201254,146.7727679,199.6241738,674.3482907
1229,31_4_8_1,WY,WY4,8,1,154,1,1,0,NA,0,15,2394,225,13,0,NA,NA,NA,NA,NA,10,1,"40,10",1,0,0,1,110,4,30.48,70,43323.25,138.76,16,13.5,10.27851852,1.011930523,-20.99,0.071881,2002,-2.632743305,2.330056137,44.45946,-111.120463,80.984375,28.578125,91.97916667,2.132483551,18.01612903,120.0575342,36.24541289,83.81212136,146.7727679,199.6243402,674.3491563
1230,31_4_7_1,WY,WY4,7,1,274,3,0,1,126,0,10,2394,315,2,0,NA,NA,NA,NA,NA,20,1,10,1,0,0,0,40,4,30.48,60,43323.25,258.76,16,13.5,19.16740741,1.282563374,-20.99,0.071881,2002,-2.632743305,2.953211306,44.460108,-111.121198,80.984375,28.578125,91.97916667,2.132483551,18.01612903,121.2123671,38.75598182,82.45638531,146.7727679,201.582892,671.0827067
1231,31_4_2_1,WY,WY4,2,1,327,5,1,0,NA,1,10,2394,0,6,0,NA,NA,NA,NA,NA,30,1,"10,40",1,0,0,1,135,7,30.48,50,43323.25,311.76,16,13.5,23.09333333,1.363486624,-20.99,0.071881,2002,-2.632743305,3.139543975,44.458933,-111.121278,80.984375,28.578125,91.97916667,2.132483551,18.01612903,108.4752728,38.51447348,69.96079934,146.7727679,179.9661069,580.7564733
1232,31_4_1_2,WY,WY4,1,2,103,0,1,0,NA,0,10,2394,315,2,1,12,1,180,25,20,20,1,"40,10",1,0,0,1,90,4,30.48,60,43323.25,87.76,16,13.5,6.500740741,0.812962846,-20.99,0.071881,2002,-2.632743305,1.871916131,44.458546,-111.120316,80.984375,28.578125,91.97916667,2.132483551,18.01612903,121.2154837,38.75658958,82.45889413,146.7727679,201.5868642,671.1026393
1233,31_4_1_1,WY,WY4,1,1,142,1,1,1,125,0,10,2394,315,1,1,12,1,180,25,20,20,1,"10,40",1,0,0,1,90,5,30.48,60,43323.25,126.76,16,13.5,9.38962963,0.972648462,-20.99,0.071881,2002,-2.632743305,2.239605849,44.458505,-111.120363,80.984375,28.578125,91.97916667,2.132483551,18.01612903,122.452459,38.95185404,83.500605,146.7727679,203.684866,678.984528
1234,31_5_3_4,WY,WY5,3,4,114,0,1,0,NA,0,10,2390,270,20,1,12,1,90,30,0,10,1,"10,40",1,0,0,1,220,4,30.48,60,43323.25,98.76,16.5,14,7.054285714,0.848453046,-17.04,0.1844213,2001,-1.690532465,1.953635335,44.461891,-111.119168,79.3251634,28.04738562,90.97058824,2.140036701,18.01612903,105.6756653,35.8554285,69.82023684,147.6105042,175.0644065,571.8487559
